COHO ID	label	curation status	PGS subset	PGS cohort id	placed by	PGS cohort name	PMID	DOI	title	PGP id	roles
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35399580		Ancestral diversity improves discovery and fine-mapping of genetic loci for anthropometric traits-The Hispanic/Latino Anthropometry Consortium.		source GWAS GCST90095034 of PGS005102; source GWAS GCST90095034 of PGS005103; source GWAS GCST90095034 of PGS005331; source GWAS GCST90095034 of PGS005332; source GWAS GCST90095034 of PGS005333; source GWAS GCST90095034 of PGS005334; source GWAS GCST90095034 of PGS005335; source GWAS GCST90095034 of PGS005336; source GWAS GCST90095034 of PGS005337; source GWAS GCST90095034 of PGS005338; source GWAS GCST90095034 of PGS005339; source GWAS GCST90095034 of PGS005340; source GWAS GCST90095034 of PGS005341; source GWAS GCST90095034 of PGS005342; source GWAS GCST90095034 of PGS005343; source GWAS GCST90095034 of PGS005344
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35591975	10.1016/j.xgen.2022.100118	Genome-wide risk prediction of common diseases across ancestries in one million people.	PGP000271	development of PGS002244 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35710995	10.1038/s41591-022-01869-1	Genome-wide polygenic score to predict chronic kidney disease across ancestries.	PGP000269	evaluation of PGS002237 on PSS009508 (PPM012722); evaluation of PGS002237 on PSS009506 (PPM012723); evaluation of PGS002237 on PSS009509 (PPM012724); evaluation of PGS002237 on PSS009507 (PPM012725)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:35729114	10.1038/s41467-022-31080-2	A multi-ethnic polygenic risk score is associated with hypertension prevalence and progression throughout adulthood.	PGP000531	training samples of PGS004233; training samples of PGS004234; training samples of PGS004235; training samples of PGS004236
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36224396	10.1038/s41586-022-05275-y	A saturated map of common genetic variants associated with human height.	PGP000382	development of PGS002801 from the samples of a GWAS; development of PGS002802 from the samples of a GWAS; development of PGS002804 from the samples of a GWAS; development of PGS002805 from the samples of a GWAS
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36376295		Genome-wide association and multi-trait analyses characterize the common genetic architecture of heart failure.		source GWAS GCST90162626 of PGS005253; source GWAS a GWAS of PGS005285
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36459520	10.1371/journal.pone.0278764	Polygenic risk scores for cardiovascular diseases and type 2 diabetes.	PGP000365	development of PGS002775 from the samples of GCST003116; development of PGS002776 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36474045	10.1038/s41588-022-01233-6	Discovery and systematic characterization of risk variants and genes for coronary artery disease in over a million participants.	PGP000409	development of PGS003355 from the samples of GCST003116
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36745605	10.2337/dc22-1833	Polygenic Scores Help Reduce Racial Disparities in Predictive Accuracy of Automated Type 1 Diabetes Classification Algorithms.	PGP000477	evaluation of PGS000024 on PSS011009 (PPM018533); evaluation of PGS000023 on PSS011009 (PPM018537); evaluation of PGS000024 on PSS011011 (PPM018538); evaluation of PGS000023 on PSS011011 (PPM018539); evaluation of PGS000024 on PSS011010 (PPM018540); evaluation of PGS000023 on PSS011010 (PPM018541)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36777179	10.1016/j.xgen.2022.100241	Global Biobank analyses provide lessons for developing polygenic risk scores across diverse cohorts.	PGP000262	development of PGS001782 from the samples of a GWAS; development of PGS001783 from the samples of a GWAS; development of PGS001784 from the samples of a GWAS; development of PGS001785 from the samples of a GWAS; development of PGS001787 from the samples of a GWAS; development of PGS001788 from the samples of a GWAS; development of PGS001789 from the samples of a GWAS; development of PGS001790 from the samples of a GWAS; development of PGS001791 from the samples of a GWAS; development of PGS001792 from the samples of a GWAS; development of PGS001793 from the samples of a GWAS; development of PGS001794 from the samples of a GWAS; development of PGS001795 from the samples of a GWAS; development of PGS001796 from the samples of a GWAS; development of PGS001797 from the samples of a GWAS; development of PGS001798 from the samples of a GWAS; development of PGS001799 from the samples of a GWAS
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36777996		Global Biobank Meta-analysis Initiative: Powering genetic discovery across human disease.		source GWAS GCST90399686 of PGS005148
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:36778051	10.1016/j.xgen.2022.100212	Multi-ancestry meta-analysis of asthma identifies novel associations and highlights the value of increased power and diversity.	PGP000703	development of PGS005121 from the samples of a GWAS; development of PGS005122 from the samples of a GWAS; development of PGS005124 from the samples of a GWAS; development of PGS005126 from the samples of a GWAS; development of PGS005127 from the samples of a GWAS; development of PGS005129 from the samples of a GWAS; development of PGS005131 from the samples of a GWAS; development of PGS005132 from the samples of a GWAS; development of PGS005134 from the samples of a GWAS; development of PGS005136 from the samples of a GWAS; development of PGS005137 from the samples of a GWAS; development of PGS005139 from the samples of a GWAS
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:37248299	10.1038/s41591-023-02374-9	Polygenic prediction of preeclampsia and gestational hypertension.	PGP000462	development of PGS003586 from the samples of GCST90271316; source GWAS GCST90271316 of PGS003586; development of PGS003587 from the samples of GCST90271317; source GWAS GCST90271317 of PGS003587
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:37268629	10.1038/s41467-023-38990-9	Evaluating the use of blood pressure polygenic risk scores across race/ethnic background groups.	PGP000510	training samples of PGS003961; training samples of PGS003962; training samples of PGS003963; training samples of PGS003964; training samples of PGS003965; training samples of PGS003966; training samples of PGS003967; training samples of PGS003968
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:38470993	10.2337/db23-0232	Polygenic Risk for Type 2 Diabetes in African Americans.	PGP000762	evaluation of PGS005314 on PSS012100 (PPM023038)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:38652672	10.2337/dc23-2274	Time-to-Event Genome-Wide Association Study for Incident Cardiovascular Disease in People With Type 2 Diabetes.	PGP000829	evaluation of PGS000058 on PSS012312 (PPM036565)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:39930085	10.1038/s41588-024-02068-z	Genome-wide association study of prostate-specific antigen levels in 392,522 men identifies new loci and improves prediction across ancestry groups.	PGP000692	training samples of PGS005098; training samples of PGS005099; training samples of PGS005100; training samples of PGS005101
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40042447	10.1002/alz.70014	Polygenic score integrating neurodegenerative and vascular risk informs dementia risk stratification.	PGP000718	development of PGS005170 from the samples of a GWAS; development of PGS005170 from the samples of GCST90239652
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40045046	10.1038/s42003-025-07767-9	Assessment of polygenic risk score performance in East Asian populations for ten common diseases.	PGP000704	development of PGS005148 from the samples of GCST90399686
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40050429	10.1038/s41588-024-02072-3	Meta-analysis of genome-wide associations and polygenic risk prediction for atrial fibrillation in more than 180,000 cases.	PGP000712	development of PGS005168 from the samples of a GWAS; source GWAS a GWAS of PGS005168; source GWAS GCST90559230 of PGS012531; source GWAS GCST90559230 of PGS012532; source GWAS GCST90559230 of PGS012533; source GWAS GCST90559230 of PGS012534; source GWAS GCST90559230 of PGS012535; source GWAS GCST90559230 of PGS012536; source GWAS GCST90559230 of PGS012537; source GWAS GCST90559230 of PGS012538
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40195560	10.1038/s41588-025-02140-2	Common-variant and rare-variant genetic architecture of heart failure across the allele-frequency spectrum.	PGP000691	development of PGS005097 from the samples of a GWAS; source GWAS GCST90455657 of PGS012532; source GWAS GCST90455657 of PGS012533; source GWAS GCST90455657 of PGS012534; source GWAS GCST90455657 of PGS012535; source GWAS GCST90455657 of PGS012536; source GWAS GCST90455657 of PGS012537; source GWAS GCST90455657 of PGS012538
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40397457	10.1001/jamacardio.2025.1182	Polygenic Prediction of Peripheral Artery Disease and Major Adverse Limb Events.	PGP000732	development of PGS005217 from the samples of GCST90239656; development of PGS005217 from the samples of GCST90239674
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40691366	10.1038/s41591-025-03827-z	Polygenic prediction of body mass index and obesity through the life course and across ancestries.	PGP000724	development of PGS005198 from the samples of a GWAS; evaluation of PGS005198 on PSS012012 (PPM022555); evaluation of PGS005198 on PSS012013 (PPM022556); evaluation of PGS005198 on PSS012015 (PPM022557); evaluation of PGS005198 on PSS012014 (PPM022558)
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40696436	10.1186/s13073-025-01487-9	Impact of genetic risk and lifestyles on cardiovascular disease-free and total life expectancy: a cohort study.	PGP000746	development of PGS005253 from the samples of GCST90162626
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:40778152	10.1101/2025.07.21.25331778	Multi-ancestry polygenic risk scores for the prediction of type 2 diabetes and complications in diverse ancestries.	PGP000773	development of PGS005353 from the samples of a GWAS; development of PGS005354 from the samples of a GWAS; development of PGS005356 from the samples of a GWAS; development of PGS005358 from the samples of a GWAS; development of PGS005359 from the samples of a GWAS; development of PGS005361 from the samples of a GWAS; development of PGS005363 from the samples of a GWAS; development of PGS005364 from the samples of a GWAS; development of PGS005366 from the samples of a GWAS; development of PGS005368 from the samples of a GWAS; development of PGS005369 from the samples of a GWAS; development of PGS005371 from the samples of a GWAS; development of PGS005373 from the samples of a GWAS; development of PGS005374 from the samples of a GWAS; development of PGS005376 from the samples of a GWAS; evaluation of PGS005353 on PSS012153 (PPM023204); evaluation of PGS005354 on PSS012153 (PPM023205); evaluation of PGS005355 on PSS012153 (PPM023206); evaluation of PGS005356 on PSS012153 (PPM023207); evaluation of PGS005357 on PSS012153 (PPM023208); and 20 more
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:41184235	10.1038/s41467-025-64659-6	Genome-wide analysis of heart failure yields insights into disease heterogeneity and enables prognostic prediction in the Japanese population.	PGP000757	development of PGS005285 from the samples of a GWAS
COHO:0000424	BioMe Biobank	curated	yes	BioMe	review	BioMe® BioBank Program (Institute for Personalized Medicine at the Icahn School of Medicine at Mount Sinai)	PMID:41644669		Global multi-ancestry genome-wide analyses identify genes and biological pathways associated with thyroid cancer and benign thyroid diseases.		source GWAS GCST90627776 of PGS005258; source GWAS GCST90627776 of PGS005259; source GWAS GCST90627775 of PGS005260; source GWAS GCST90627766 of PGS005261; source GWAS GCST90627766 of PGS005262; source GWAS GCST90627765 of PGS005263; source GWAS GCST90627768 of PGS005264; source GWAS GCST90627768 of PGS005265; source GWAS GCST90627767 of PGS005266; source GWAS GCST90627770 of PGS005267; source GWAS GCST90627770 of PGS005268; source GWAS GCST90627769 of PGS005269; source GWAS GCST90627772 of PGS005270; source GWAS GCST90627772 of PGS005271; source GWAS GCST90627771 of PGS005272; source GWAS GCST90627774 of PGS005273; source GWAS GCST90627773 of PGS005274
